"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
49450036,-149.6,-17.0,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2009-01-01","2009-01-01",1,9,1,,,,"5114:479:205","POLYGON((-149.5 -17,-149.5 -17.1,-149.6 -17.1,-149.6 -17,-149.5 -17))"
49450035,-149.4,-17.1,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2016-01-01","2016-01-01",1,9,1,,,,"5114:479:113","POLYGON((-149.3 -17.1,-149.3 -17.2,-149.4 -17.2,-149.4 -17.1,-149.3 -17.1))"
49450034,-149.3,-16.6,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2016-01-01","2016-01-01",2,8,1,,,,"5114:469:353","POLYGON((-149.3 -16.5,-149.3 -16.6,-149.4 -16.6,-149.4 -16.5,-149.3 -16.5))"
49450033,-147.5,-15.1,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1991-01-01","1991-01-01",1,,1,,,,"5114:457:104","POLYGON((-147.4 -15,-147.4 -15.1,-147.5 -15.1,-147.5 -15,-147.4 -15))"
40059317,-146.1,-15.8,"Graham Edgar, Institute for Marine and Antarctic Studies (IMAS), University of Tasmania (UTAS)","Chelonia mydas","103152531","2012-07-05","2012-07-05",1,1,1,,,,"5114:456:371","POLYGON((-146.1 -15.7,-146.1 -15.8,-146.2 -15.8,-146.2 -15.7,-146.1 -15.7))"
49450032,-145.9,-14.4,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1971-01-01","1971-01-01",1,,1,,,,"5114:245:239","POLYGON((-145.9 -14.3,-145.9 -14.4,-146 -14.4,-146 -14.3,-145.9 -14.3))"
49450031,-138.8,-14.8,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1938-01-01","1938-01-01",1,,1,,,,"5113:248:488","POLYGON((-138.8 -14.8,-138.8 -14.9,-138.9 -14.9,-138.9 -14.8,-138.8 -14.8))"
11984605,-129.7,14.3,"Cayman Islands Department of Environment","Chelonia mydas","929","2005-12-08","2005-12-08",1,1,1,,,,"7112:249:227","POLYGON((-129.7 14.2,-129.8 14.2,-129.8 14.3,-129.7 14.3,-129.7 14.2))"
49450071,-128.3,-24.4,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1992-01-01","1992-01-01",1,10,1,,,,"5212:248:133","POLYGON((-128.3 -24.3,-128.3 -24.4,-128.4 -24.4,-128.4 -24.3,-128.3 -24.3))"
11126080,-122.4,37.8,"Blue Ocean Institute","Chelonia mydas","126","1998-05-16","1998-05-16",1,1,1,,,,"7312:372:374","POLYGON((-122.4 37.7,-122.5 37.7,-122.5 37.8,-122.4 37.8,-122.4 37.7))"
11126079,-122.4,37.8,"Blue Ocean Institute","Chelonia mydas","126","1998-05-19","1998-05-19",1,1,1,,,,"7312:372:373","POLYGON((-122.3 37.7,-122.4 37.7,-122.4 37.8,-122.3 37.8,-122.3 37.7))"
47528065,-122.1,47.7,"Blue Ocean Institute;Bureau of Marine Resources, Palau;Jumeirah Group;Paso Pacifico","Chelonia mydas","126;1498;381;854","1997-07-12","2021-09-01",61,5,1,,,,"7412:372:361","POLYGON((-122.1 47.6,-122.2 47.6,-122.2 47.7,-122.1 47.7,-122.1 47.6))"
45178903,-122.1,47.7,"Marine Research Foundation","Chelonia mydas","1134","2014-10-15","2014-10-15",5,1,1,,,,"7412:372:361","POLYGON((-122.099998 47.5999985,-122.199997 47.5999985,-122.199997 47.6999969,-122.099998 47.6999969,-122.099998 47.5999985))"
11126082,-122.1,47.7,"Blue Ocean Institute","Chelonia mydas","126","1997-07-12","1997-07-12",1,1,1,,,,"7412:372:360","POLYGON((-122 47.6,-122.1 47.6,-122.1 47.7,-122 47.7,-122 47.6))"
45754865,-119.3,34.3,"Paso Pacifico","Chelonia mydas","854","2014-08-08","2014-10-06",7,1,1,,,,"7311:249:123","POLYGON((-119.3 34.2,-119.4 34.2,-119.4 34.3,-119.3 34.3,-119.3 34.2))"
45754859,-119.3,34.3,"Paso Pacifico","Chelonia mydas","854","2014-08-07","2014-10-09",294,1,1,,,,"7311:249:122","POLYGON((-119.2 34.2,-119.3 34.2,-119.3 34.3,-119.2 34.3,-119.2 34.2))"
42369890,-119.1,33.7,"PRBO Conservation Science","Chelonia mydas","507","1998-06-22","1998-06-22",1,1,1,,,,"7311:239:371","POLYGON((-119.1 33.7,-119.2 33.7,-119.2 33.8,-119.1 33.8,-119.1 33.7))"
42369934,-119.2,33.8,"PRBO Conservation Science","Chelonia mydas","507","1998-06-22","1998-06-22",1,1,1,,,,"7311:239:381","POLYGON((-119.1 33.8,-119.2 33.8,-119.2 33.9,-119.1 33.9,-119.1 33.8))"
11126081,-118.6,48.4,"Blue Ocean Institute","Chelonia mydas","126","1997-07-13","1997-07-13",1,1,1,,,,"7411:488:235","POLYGON((-118.5 48.3,-118.6 48.3,-118.6 48.4,-118.5 48.4,-118.5 48.3))"
42364909,-118.3,33.4,"PRBO Conservation Science","Chelonia mydas","507","1998-05-21","1998-05-21",1,1,1,,,,"7311:238:143","POLYGON((-118.3 33.4,-118.4 33.4,-118.4 33.5,-118.3 33.5,-118.3 33.4))"
48615508,-118.2,33.5,"NOAA / Navy","Chelonia mydas","2176","2021-12-19","2021-12-19",4,1,1,,,,"7311:238:142","POLYGON((-118.2 33.4,-118.3 33.4,-118.3 33.5,-118.2 33.5,-118.2 33.4))"
48615506,-118.1,33.3,"NOAA / Navy","Chelonia mydas","2176","2021-12-20","2021-12-20",1,1,1,,,,"7311:238:121","POLYGON((-118.1 33.2,-118.2 33.2,-118.2 33.3,-118.1 33.3,-118.1 33.2))"
48615507,-118.2,33.3,"NOAA / Navy","Chelonia mydas","2176","2021-12-19","2021-12-19",1,1,1,,,,"7311:238:131","POLYGON((-118.1 33.3,-118.2 33.3,-118.2 33.4,-118.1 33.4,-118.1 33.3))"
48615519,-118.1,33.7,"NOAA / Navy","Chelonia mydas","2176","2021-12-06","2021-12-19",12,2,1,,,,"7311:238:361","POLYGON((-118.1 33.6,-118.2 33.6,-118.2 33.7,-118.1 33.7,-118.1 33.6))"
48615798,-118.1,33.8,"Aquarium of the Pacific;NOAA / Navy","Chelonia mydas","2176;375","2006-10-04","2022-08-19",26,4,1,,,,"7311:238:371","POLYGON((-118.1 33.7,-118.2 33.7,-118.2 33.8,-118.1 33.8,-118.1 33.7))"
48615505,-118.0,33.3,"NOAA / Navy","Chelonia mydas","2176","2021-12-20","2021-12-20",3,1,1,,,,"7311:238:120","POLYGON((-118 33.2,-118.1 33.2,-118.1 33.3,-118 33.3,-118 33.2))"
48615515,-118.0,33.7,"NOAA / Navy","Chelonia mydas","2176","2021-12-09","2022-01-04",16,2,1,,,,"7311:238:360","POLYGON((-118 33.6,-118.1 33.6,-118.1 33.7,-118 33.7,-118 33.6))"
48615783,-118.0,33.8,"Aquarium of the Pacific;NOAA / Navy","Chelonia mydas","2176;375","2006-10-07","2022-09-24",1600,4,1,,,,"7311:238:370","POLYGON((-118 33.7,-118.1 33.7,-118.1 33.8,-118 33.8,-118 33.7))"
48615484,-117.9,32.8,"NOAA / Navy","Chelonia mydas","2176","2021-12-23","2021-12-23",1,1,1,,,,"7311:227:479","POLYGON((-117.9 32.7,-118 32.7,-118 32.8,-117.9 32.8,-117.9 32.7))"
48615487,-117.9,32.8,"NOAA / Navy","Chelonia mydas","2176","2021-12-23","2021-12-23",1,1,1,,,,"7311:227:489","POLYGON((-117.9 32.8,-118 32.8,-118 32.9,-117.9 32.9,-117.9 32.8))"
48615496,-117.9,33.1,"NOAA / Navy","Chelonia mydas","2176","2021-12-21","2021-12-21",1,1,1,,,,"7311:237:209","POLYGON((-117.9 33,-118 33,-118 33.1,-117.9 33.1,-117.9 33))"
48615425,-117.8,30.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-08","2022-01-08",2,1,1,,,,"7311:207:238","POLYGON((-117.8 30.3,-117.9 30.3,-117.9 30.4,-117.8 30.4,-117.8 30.3))"
48615427,-117.8,30.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-07","2022-01-08",5,1,1,,,,"7311:207:248","POLYGON((-117.8 30.4,-117.9 30.4,-117.9 30.5,-117.8 30.5,-117.8 30.4))"
48615428,-117.8,30.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-07","2022-01-07",1,1,1,,,,"7311:207:458","POLYGON((-117.8 30.5,-117.9 30.5,-117.9 30.6,-117.8 30.6,-117.8 30.5))"
48615430,-117.8,30.7,"NOAA / Navy","Chelonia mydas","2176","2022-01-06","2022-01-07",4,1,1,,,,"7311:207:468","POLYGON((-117.8 30.6,-117.9 30.6,-117.9 30.7,-117.8 30.7,-117.8 30.6))"
48615432,-117.8,30.8,"Blue Ocean Institute;NOAA / Navy","Chelonia mydas","126;2176","1997-10-24","2022-01-06",13,2,1,,,,"7311:207:478","POLYGON((-117.8 30.7,-117.9 30.7,-117.9 30.8,-117.8 30.8,-117.8 30.7))"
48615480,-117.8,32.6,"NOAA / Navy","Chelonia mydas","2176","2021-12-24","2021-12-25",5,1,1,,,,"7311:227:458","POLYGON((-117.8 32.5,-117.9 32.5,-117.9 32.6,-117.8 32.6,-117.8 32.5))"
48615481,-117.9,32.6,"NOAA / Navy","Chelonia mydas","2176","2021-12-24","2021-12-24",5,1,1,,,,"7311:227:468","POLYGON((-117.8 32.6,-117.9 32.6,-117.9 32.7,-117.8 32.7,-117.8 32.6))"
48615483,-117.9,32.7,"NOAA / Navy","Chelonia mydas","2176","2021-12-23","2021-12-24",2,1,1,,,,"7311:227:478","POLYGON((-117.8 32.7,-117.9 32.7,-117.9 32.8,-117.8 32.8,-117.8 32.7))"
48615486,-117.9,32.9,"NOAA / Navy","Chelonia mydas","2176","2021-12-22","2021-12-23",2,1,1,,,,"7311:227:488","POLYGON((-117.8 32.8,-117.9 32.8,-117.9 32.9,-117.8 32.9,-117.8 32.8))"
48615489,-117.8,32.9,"NOAA / Navy","Chelonia mydas","2176","2021-12-21","2021-12-22",2,1,1,,,,"7311:227:498","POLYGON((-117.8 32.9,-117.9 32.9,-117.9 33,-117.8 33,-117.8 32.9))"
48615495,-117.9,33.1,"NOAA / Navy","Chelonia mydas","2176","2021-12-21","2021-12-21",4,1,1,,,,"7311:237:208","POLYGON((-117.8 33,-117.9 33,-117.9 33.1,-117.8 33.1,-117.8 33))"
48615317,-117.7,28.7,"NOAA / Navy","Chelonia mydas","2176","2022-01-15","2022-01-15",2,1,1,,,,"7211:487:467","POLYGON((-117.7 28.6,-117.8 28.6,-117.8 28.7,-117.7 28.7,-117.7 28.6))"
48615411,-117.7,29.8,"NOAA / Navy","Chelonia mydas","2176","2022-01-10","2022-01-10",3,1,1,,,,"7211:497:487","POLYGON((-117.7 29.8,-117.8 29.8,-117.8 29.9,-117.7 29.9,-117.7 29.8))"
48615423,-117.8,30.3,"NOAA / Navy","Chelonia mydas","2176","2022-01-09","2022-01-09",6,1,1,,,,"7311:207:227","POLYGON((-117.7 30.2,-117.8 30.2,-117.8 30.3,-117.7 30.3,-117.7 30.2))"
48615424,-117.8,30.3,"NOAA / Navy","Chelonia mydas","2176","2022-01-08","2022-01-08",2,1,1,,,,"7311:207:237","POLYGON((-117.7 30.3,-117.8 30.3,-117.8 30.4,-117.7 30.4,-117.7 30.3))"
48615433,-117.8,31.0,"NOAA / Navy","Chelonia mydas","2176","2022-01-04","2022-01-04",3,1,1,,,,"7311:207:497","POLYGON((-117.7 30.9,-117.8 30.9,-117.8 31,-117.7 31,-117.7 30.9))"
48615447,-117.7,31.1,"NOAA / Navy","Chelonia mydas","2176","2022-01-04","2022-01-04",4,1,1,,,,"7311:217:207","POLYGON((-117.7 31,-117.8 31,-117.8 31.1,-117.7 31.1,-117.7 31))"
48615448,-117.7,31.3,"NOAA / Navy","Chelonia mydas","2176","2022-01-03","2022-01-03",4,1,1,,,,"7311:217:227","POLYGON((-117.7 31.2,-117.8 31.2,-117.8 31.3,-117.7 31.3,-117.7 31.2))"
48615451,-117.7,31.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-02","2022-01-02",3,1,1,,,,"7311:217:247","POLYGON((-117.7 31.4,-117.8 31.4,-117.8 31.5,-117.7 31.5,-117.7 31.4))"
48615465,-117.7,32.2,"NOAA / Navy","Chelonia mydas","2176","2021-12-27","2021-12-27",2,1,1,,,,"7311:227:217","POLYGON((-117.7 32.1,-117.8 32.1,-117.8 32.2,-117.7 32.2,-117.7 32.1))"
48615466,-117.7,32.3,"NOAA / Navy","Chelonia mydas","2176","2021-12-27","2021-12-27",1,1,1,,,,"7311:227:227","POLYGON((-117.7 32.2,-117.8 32.2,-117.8 32.3,-117.7 32.3,-117.7 32.2))"
48615467,-117.8,32.4,"NOAA / Navy","Chelonia mydas","2176","2021-12-26","2021-12-26",1,1,1,,,,"7311:227:247","POLYGON((-117.7 32.4,-117.8 32.4,-117.8 32.5,-117.7 32.5,-117.7 32.4))"
48615478,-117.8,32.5,"NOAA / Navy","Chelonia mydas","2176","2021-12-25","2021-12-25",1,1,1,,,,"7311:227:457","POLYGON((-117.7 32.5,-117.8 32.5,-117.8 32.6,-117.7 32.6,-117.7 32.5))"
48615500,-117.7,33.4,"NOAA / Navy","Chelonia mydas","2176","2022-06-21","2022-06-21",2,1,1,,,,"7311:237:237","POLYGON((-117.7 33.3,-117.8 33.3,-117.8 33.4,-117.7 33.4,-117.7 33.3))"
48615503,-117.7,33.5,"Aquarium of the Pacific;NOAA / Navy","Chelonia mydas","2176;375","2006-09-29","2022-06-22",16,2,1,,,,"7311:237:247","POLYGON((-117.7 33.4,-117.8 33.4,-117.8 33.5,-117.7 33.5,-117.7 33.4))"
48615504,-117.8,33.5,"NOAA / Navy","Chelonia mydas","2176","2022-06-22","2022-06-22",2,1,1,,,,"7311:237:457","POLYGON((-117.7 33.5,-117.8 33.5,-117.8 33.6,-117.7 33.6,-117.7 33.5))"
48615243,-117.7,27.8,"NOAA / Navy","Chelonia mydas","2176","2022-01-18","2022-01-18",5,1,1,,,,"7211:477:476","POLYGON((-117.6 27.7,-117.7 27.7,-117.7 27.8,-117.6 27.8,-117.6 27.7))"
48615311,-117.6,28.1,"NOAA / Navy","Chelonia mydas","2176","2022-01-17","2022-01-17",10,1,1,,,,"7211:487:206","POLYGON((-117.6 28,-117.7 28,-117.7 28.1,-117.6 28.1,-117.6 28))"
48615316,-117.6,28.7,"NOAA / Navy","Chelonia mydas","2176","2022-01-15","2022-01-16",3,1,1,,,,"7211:487:466","POLYGON((-117.6 28.6,-117.7 28.6,-117.7 28.7,-117.6 28.7,-117.6 28.6))"
48615318,-117.7,28.9,"NOAA / Navy","Chelonia mydas","2176","2022-01-14","2022-01-14",1,1,1,,,,"7211:487:486","POLYGON((-117.6 28.8,-117.7 28.8,-117.7 28.9,-117.6 28.9,-117.6 28.8))"
48615319,-117.6,28.9,"NOAA / Navy","Chelonia mydas","2176","2022-01-14","2022-01-14",2,1,1,,,,"7211:487:496","POLYGON((-117.6 28.9,-117.7 28.9,-117.7 29,-117.6 29,-117.6 28.9))"
48615404,-117.6,29.1,"NOAA / Navy","Chelonia mydas","2176","2022-01-14","2022-01-14",2,1,1,,,,"7211:497:206","POLYGON((-117.6 29,-117.7 29,-117.7 29.1,-117.6 29.1,-117.6 29))"
48615405,-117.6,29.2,"NOAA / Navy","Chelonia mydas","2176","2022-01-13","2022-01-13",3,1,1,,,,"7211:497:216","POLYGON((-117.6 29.1,-117.7 29.1,-117.7 29.2,-117.6 29.2,-117.6 29.1))"
48615406,-117.7,29.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-12","2022-01-12",4,1,1,,,,"7211:497:236","POLYGON((-117.6 29.3,-117.7 29.3,-117.7 29.4,-117.6 29.4,-117.6 29.3))"
48615407,-117.7,29.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-12","2022-01-12",1,1,1,,,,"7211:497:246","POLYGON((-117.6 29.4,-117.7 29.4,-117.7 29.5,-117.6 29.5,-117.6 29.4))"
48615408,-117.6,29.6,"NOAA / Navy","Chelonia mydas","2176","2022-01-11","2022-01-11",11,1,1,,,,"7211:497:456","POLYGON((-117.6 29.5,-117.7 29.5,-117.7 29.6,-117.6 29.6,-117.6 29.5))"
48615410,-117.7,29.8,"NOAA / Navy","Chelonia mydas","2176","2022-01-10","2022-01-11",2,1,1,,,,"7211:497:476","POLYGON((-117.6 29.7,-117.7 29.7,-117.7 29.8,-117.6 29.8,-117.6 29.7))"
48615422,-117.7,30.2,"NOAA / Navy","Chelonia mydas","2176","2022-01-09","2022-01-09",4,1,1,,,,"7311:207:216","POLYGON((-117.6 30.1,-117.7 30.1,-117.7 30.2,-117.6 30.2,-117.6 30.1))"
48615449,-117.7,31.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-02","2022-01-02",3,1,1,,,,"7311:217:236","POLYGON((-117.6 31.3,-117.7 31.3,-117.7 31.4,-117.6 31.4,-117.6 31.3))"
48615450,-117.7,31.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-02","2022-01-02",1,1,1,,,,"7311:217:246","POLYGON((-117.6 31.4,-117.7 31.4,-117.7 31.5,-117.6 31.5,-117.6 31.4))"
48615453,-117.6,31.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-01","2022-01-02",3,1,1,,,,"7311:217:456","POLYGON((-117.6 31.5,-117.7 31.5,-117.7 31.6,-117.6 31.6,-117.6 31.5))"
48615457,-117.6,32.0,"NOAA / Navy","Chelonia mydas","2176","2021-12-29","2021-12-29",1,1,1,,,,"7311:217:496","POLYGON((-117.6 31.9,-117.7 31.9,-117.7 32,-117.6 32,-117.6 31.9))"
48615463,-117.6,32.1,"NOAA / Navy","Chelonia mydas","2176","2021-12-28","2021-12-29",2,1,1,,,,"7311:227:206","POLYGON((-117.6 32,-117.7 32,-117.7 32.1,-117.6 32.1,-117.6 32))"
48615464,-117.6,32.1,"NOAA / Navy","Chelonia mydas","2176","2021-12-28","2021-12-28",1,1,1,,,,"7311:227:216","POLYGON((-117.6 32.1,-117.7 32.1,-117.7 32.2,-117.6 32.2,-117.6 32.1))"
48615499,-117.6,33.4,"Aquarium of the Pacific;NOAA / Navy","Chelonia mydas","2176;375","2006-09-30","2022-06-20",2,2,1,,,,"7311:237:236","POLYGON((-117.6 33.3,-117.7 33.3,-117.7 33.4,-117.6 33.4,-117.6 33.3))"
48615501,-117.7,33.5,"Aquarium of the Pacific;NOAA / Navy","Chelonia mydas","2176;375","2006-09-29","2022-06-20",2,2,1,,,,"7311:237:246","POLYGON((-117.6 33.4,-117.7 33.4,-117.7 33.5,-117.6 33.5,-117.6 33.4))"
48615242,-117.5,27.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-20","2022-01-20",2,1,1,,,,"7211:477:455","POLYGON((-117.5 27.5,-117.6 27.5,-117.6 27.6,-117.5 27.6,-117.5 27.5))"
48615312,-117.6,28.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-16","2022-01-16",1,1,1,,,,"7211:487:235","POLYGON((-117.5 28.3,-117.6 28.3,-117.6 28.4,-117.5 28.4,-117.5 28.3))"
48615313,-117.5,28.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-16","2022-01-16",8,1,1,,,,"7211:487:245","POLYGON((-117.5 28.4,-117.6 28.4,-117.6 28.5,-117.5 28.5,-117.5 28.4))"
48615454,-117.6,31.7,"NOAA / Navy","Chelonia mydas","2176","2022-01-01","2022-01-01",1,1,1,,,,"7311:217:465","POLYGON((-117.5 31.6,-117.6 31.6,-117.6 31.7,-117.5 31.7,-117.5 31.6))"
48615455,-117.5,31.9,"NOAA / Navy","Chelonia mydas","2176","2021-12-31","2021-12-31",2,1,1,,,,"7311:217:485","POLYGON((-117.5 31.8,-117.6 31.8,-117.6 31.9,-117.5 31.9,-117.5 31.8))"
48615456,-117.5,32.0,"NOAA / Navy","Chelonia mydas","2176","2021-12-29","2021-12-29",1,1,1,,,,"7311:217:495","POLYGON((-117.5 31.9,-117.6 31.9,-117.6 32,-117.5 32,-117.5 31.9))"
48615498,-117.5,33.4,"Aquarium of the Pacific;NOAA / Navy","Chelonia mydas","2176;375","2006-09-30","2022-06-20",6,2,1,,,,"7311:237:235","POLYGON((-117.5 33.3,-117.6 33.3,-117.6 33.4,-117.5 33.4,-117.5 33.3))"
48615235,-117.4,27.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-20","2022-01-21",4,1,1,,,,"7211:477:134","POLYGON((-117.4 27.3,-117.5 27.3,-117.5 27.4,-117.4 27.4,-117.4 27.3))"
48615236,-117.5,27.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-20","2022-01-20",1,1,1,,,,"7211:477:144","POLYGON((-117.4 27.4,-117.5 27.4,-117.5 27.5,-117.4 27.5,-117.4 27.4))"
48615493,-117.4,33.2,"NOAA / Navy","Chelonia mydas","2176","2022-06-19","2022-06-19",1,1,1,,,,"7311:237:114","POLYGON((-117.4 33.1,-117.5 33.1,-117.5 33.2,-117.4 33.2,-117.4 33.1))"
48615494,-117.5,33.2,"NOAA / Navy","Chelonia mydas","2176","2022-06-19","2022-06-19",3,1,1,,,,"7311:237:124","POLYGON((-117.4 33.2,-117.5 33.2,-117.5 33.3,-117.4 33.3,-117.4 33.2))"
48615232,-117.3,27.2,"NOAA / Navy","Chelonia mydas","2176","2022-01-22","2022-01-22",3,1,1,,,,"7211:477:113","POLYGON((-117.3 27.1,-117.4 27.1,-117.4 27.2,-117.3 27.2,-117.3 27.1))"
48615233,-117.4,27.4,"NOAA / Navy","Chelonia mydas","2176","2022-01-21","2022-01-21",2,1,1,,,,"7211:477:133","POLYGON((-117.3 27.3,-117.4 27.3,-117.4 27.4,-117.3 27.4,-117.3 27.3))"
48615306,-117.3,28.2,"NOAA / Navy","Chelonia mydas","2176","2022-03-06","2022-03-06",2,1,1,,,,"7211:487:113","POLYGON((-117.3 28.1,-117.4 28.1,-117.4 28.2,-117.3 28.2,-117.3 28.1))"
48615309,-117.3,28.3,"NOAA / Navy","Chelonia mydas","2176","2022-03-07","2022-03-07",1,1,1,,,,"7211:487:133","POLYGON((-117.3 28.3,-117.4 28.3,-117.4 28.4,-117.3 28.4,-117.3 28.3))"
48615475,-117.3,32.9,"NOAA / Navy","Chelonia mydas","2176","2022-06-16","2022-06-17",4,1,1,,,,"7311:227:383","POLYGON((-117.3 32.8,-117.4 32.8,-117.4 32.9,-117.3 32.9,-117.3 32.8))"
48615477,-117.3,33.0,"NOAA / Navy","Chelonia mydas","2176","2022-06-17","2022-06-18",15,1,1,,,,"7311:227:393","POLYGON((-117.3 32.9,-117.4 32.9,-117.4 33,-117.3 33,-117.3 32.9))"
48615491,-117.3,33.1,"NOAA / Navy","Chelonia mydas","2176","2022-06-17","2022-06-18",9,1,1,,,,"7311:237:103","POLYGON((-117.3 33,-117.4 33,-117.4 33.1,-117.3 33.1,-117.3 33))"
48615492,-117.4,33.1,"NOAA / Navy","Chelonia mydas","2176","2022-06-18","2022-06-18",2,1,1,,,,"7311:237:113","POLYGON((-117.3 33.1,-117.4 33.1,-117.4 33.2,-117.3 33.2,-117.3 33.1))"
48615212,-117.2,26.9,"NOAA / Navy","Chelonia mydas","2176","2022-01-23","2022-01-23",1,1,1,,,,"7211:467:382","POLYGON((-117.2 26.8,-117.3 26.8,-117.3 26.9,-117.2 26.9,-117.2 26.8))"
48615213,-117.2,27.0,"NOAA / Navy","Chelonia mydas","2176","2022-01-22","2022-01-22",5,1,1,,,,"7211:467:392","POLYGON((-117.2 26.9,-117.3 26.9,-117.3 27,-117.2 27,-117.2 26.9))"
48615231,-117.3,27.1,"NOAA / Navy","Chelonia mydas","2176","2022-01-22","2022-01-22",2,1,1,,,,"7211:477:112","POLYGON((-117.2 27.1,-117.3 27.1,-117.3 27.2,-117.2 27.2,-117.2 27.1))"
48615307,-117.3,28.2,"NOAA / Navy","Chelonia mydas","2176","2022-03-06","2022-03-06",3,1,1,,,,"7211:487:122","POLYGON((-117.2 28.2,-117.3 28.2,-117.3 28.3,-117.2 28.3,-117.2 28.2))"
48615308,-117.3,28.4,"NOAA / Navy","Chelonia mydas","2176","2022-03-07","2022-03-07",2,1,1,,,,"7211:487:132","POLYGON((-117.2 28.3,-117.3 28.3,-117.3 28.4,-117.2 28.4,-117.2 28.3))"
48615310,-117.2,28.5,"NOAA / Navy","Chelonia mydas","2176","2022-03-08","2022-03-08",2,1,1,,,,"7211:487:142","POLYGON((-117.2 28.4,-117.3 28.4,-117.3 28.5,-117.2 28.5,-117.2 28.4))"
48615469,-117.2,32.6,"NOAA / Navy","Chelonia mydas","2176","2022-06-14","2022-06-14",2,1,1,,,,"7311:227:352","POLYGON((-117.2 32.5,-117.3 32.5,-117.3 32.6,-117.2 32.6,-117.2 32.5))"
48615471,-117.2,32.6,"NOAA / Navy","Chelonia mydas","2176","2022-06-14","2022-06-15",3,1,1,,,,"7311:227:362","POLYGON((-117.2 32.6,-117.3 32.6,-117.3 32.7,-117.2 32.7,-117.2 32.6))"
48615472,-117.3,32.8,"NOAA / Navy","Chelonia mydas","2176","2022-06-16","2022-06-16",2,1,1,,,,"7311:227:372","POLYGON((-117.2 32.7,-117.3 32.7,-117.3 32.8,-117.2 32.8,-117.2 32.7))"
48615473,-117.3,32.8,"NOAA / Navy","Chelonia mydas","2176","2022-06-16","2022-06-16",1,1,1,,,,"7311:227:382","POLYGON((-117.2 32.8,-117.3 32.8,-117.3 32.9,-117.2 32.9,-117.2 32.8))"
48615206,-117.2,26.2,"NOAA / Navy","Chelonia mydas","2176","2022-01-25","2022-01-25",1,1,1,,,,"7211:467:111","POLYGON((-117.1 26.1,-117.2 26.1,-117.2 26.2,-117.1 26.2,-117.1 26.1))"
48615207,-117.1,26.3,"NOAA / Navy","Chelonia mydas","2176","2022-01-24","2022-01-24",1,1,1,,,,"7211:467:121","POLYGON((-117.1 26.2,-117.2 26.2,-117.2 26.3,-117.1 26.3,-117.1 26.2))"
48615208,-117.1,26.3,"NOAA / Navy","Chelonia mydas","2176","2022-01-24","2022-01-24",3,1,1,,,,"7211:467:131","POLYGON((-117.1 26.3,-117.2 26.3,-117.2 26.4,-117.1 26.4,-117.1 26.3))"
48615209,-117.1,26.5,"NOAA / Navy","Chelonia mydas","2176","2022-01-24","2022-01-24",3,1,1,,,,"7211:467:351","POLYGON((-117.1 26.5,-117.2 26.5,-117.2 26.6,-117.1 26.6,-117.1 26.5))"
48615210,-117.2,26.7,"NOAA / Navy","Chelonia mydas","2176","2022-01-23","2022-01-23",1,1,1,,,,"7211:467:361","POLYGON((-117.1 26.6,-117.2 26.6,-117.2 26.7,-117.1 26.7,-117.1 26.6))"
48615211,-117.2,26.7,"NOAA / Navy","Chelonia mydas","2176","2022-01-23","2022-01-23",1,1,1,,,,"7211:467:371","POLYGON((-117.1 26.7,-117.2 26.7,-117.2 26.8,-117.1 26.8,-117.1 26.7))"
48615237,-117.2,27.8,"NOAA / Navy","Chelonia mydas","2176","2022-03-02","2022-03-02",1,1,1,,,,"7211:477:371","POLYGON((-117.1 27.7,-117.2 27.7,-117.2 27.8,-117.1 27.8,-117.1 27.7))"
48615239,-117.2,27.9,"NOAA / Navy","Chelonia mydas","2176","2022-03-02","2022-03-03",2,1,1,,,,"7211:477:381","POLYGON((-117.1 27.8,-117.2 27.8,-117.2 27.9,-117.1 27.9,-117.1 27.8))"
48615241,-117.2,28.0,"NOAA / Navy","Chelonia mydas","2176","2022-03-03","2022-03-04",3,1,1,,,,"7211:477:391","POLYGON((-117.1 27.9,-117.2 27.9,-117.2 28,-117.1 28,-117.1 27.9))"
